cabin,currency,destination,edate,etime,legs,price,rt,sdate,source,stime,tax,
E,USD,IAH,20131126,1045,1,545.10,1,20131126,ROC,550,77.20,
E,USD,IAH,20131126,2105,1,632.08,1,20131126,ROC,1312,83.26,
E,USD,IAH,20131126,1045,1,635.58,1,20131126,ROC,550,82.11,
E,USD,IAH,20131126,1515,2,635.98,1,20131126,ROC,735,87.16,
E,USD,IAH,20131126,2312,1,616.60,1,20131126,ROC,1630,80.80,
E,USD,IAH,20131126,1535,1,618.10,1,20131126,ROC,1018,82.30,
E,USD,IAH,20131126,1229,1,621.10,1,20131126,ROC,751,82.50,
E,USD,IAH,20131126,1604,1,641.08,1,20131126,ROC,1159,83.89,
E,USD,IAH,20131126,1921,1,641.08,1,20131126,ROC,1312,83.89,
E,USD,IAH,20131126,1317,1,641.08,1,20131126,ROC,605,83.89,
E,USD,IAH,20131126,2319,1,652.10,1,20131126,ROC,1855,84.67,
E,USD,IAH,20131126,1209,1,652.10,1,20131126,ROC,600,84.67,
E,USD,IAH,20131126,1515,1,652.10,1,20131126,ROC,942,84.67,
E,USD,IAH,20131126,1402,1,639.10,1,20131126,ROC,751,83.76,
E,USD,IAH,20131127,16,1,639.10,1,20131126,ROC,1630,83.76,
E,USD,IAH,20131126,1604,1,632.08,1,20131126,ROC,1159,83.26,
E,USD,IAH,20131126,1045,1,584.10,1,20131126,ROC,550,79.92,
E,USD,IAH,20131126,1931,1,637.08,1,20131126,ROC,1319,83.61,
E,USD,IAH,20131126,1921,1,644.10,1,20131126,ROC,1312,84.11,
E,USD,IAH,20131126,1313,1,709.08,1,20131126,ROC,815,85.84,
E,USD,IAH,20131126,2319,1,716.00,1,20131126,ROC,1319,92.75,
E,USD,IAH,20131126,1915,1,718.10,1,20131126,ROC,1352,89.27,
E,USD,IAH,20131126,2151,1,732.58,1,20131126,ROC,1731,90.27,
E,USD,IAH,20131126,1703,1,682.10,1,20131126,ROC,942,86.76,
E,USD,IAH,20131126,1219,1,683.58,1,20131126,ROC,655,85.46,
E,USD,IAH,20131126,1921,1,688.08,1,20131126,ROC,1100,87.17,
E,USD,IAH,20131126,1655,1,688.10,1,20131126,ROC,1005,87.18,
E,USD,IAH,20131126,1655,1,676.08,1,20131126,ROC,1005,86.33,
E,USD,IAH,20131126,1703,1,679.10,1,20131126,ROC,1201,86.55,
E,USD,IAH,20131126,1219,1,685.08,1,20131126,ROC,541,86.96,
E,USD,IAH,20131126,1655,1,685.08,1,20131126,ROC,1005,86.96,
E,USD,IAH,20131126,1449,1,691.10,1,20131126,ROC,1007,87.39,
E,USD,IAH,20131126,1921,1,691.10,1,20131126,ROC,1100,87.39,
E,USD,IAH,20131126,1931,1,682.08,1,20131126,ROC,1319,86.75,
E,USD,IAH,20131126,1931,1,682.10,1,20131126,ROC,1319,86.76,
E,USD,IAH,20131126,1219,1,676.08,1,20131126,ROC,655,86.33,
E,USD,IAH,20131126,2319,1,778.98,1,20131126,ROC,1319,97.14,
E,USD,IAH,20131126,1815,1,789.10,1,20131126,ROC,1201,94.23,
E,USD,IAH,20131126,1959,1,741.58,1,20131126,ROC,1310,90.90,
E,USD,IAH,20131126,1416,1,751.08,1,20131126,ROC,655,91.56,
E,USD,IAH,20131126,1959,1,732.58,1,20131126,ROC,1310,90.27,
E,USD,IAH,20131126,2151,1,741.58,1,20131126,ROC,1731,90.90,
E,USD,IAH,20131126,2207,1,797.58,1,20131126,ROC,1700,94.81,
E,USD,IAH,20131126,1655,1,798.08,1,20131126,ROC,1115,94.84,
E,USD,IAH,20131126,1416,1,751.08,1,20131126,ROC,655,91.56,
E,USD,IAH,20131126,1921,1,754.08,1,20131126,ROC,1312,91.77,
E,USD,IAH,20131126,1736,1,765.08,1,20131126,ROC,1310,92.54,
E,USD,IAH,20131126,2319,1,777.48,1,20131126,ROC,1319,95.64,
E,USD,IAH,20131126,2105,1,754.08,1,20131126,ROC,1312,91.77,
E,USD,IAH,20131126,1931,1,755.10,1,20131126,ROC,1319,91.85,
E,USD,IAH,20131126,2105,1,754.08,1,20131126,ROC,1312,91.77,
E,USD,IAH,20131126,1921,1,754.08,1,20131126,ROC,1312,91.77,
E,USD,IAH,20131126,1219,1,798.08,1,20131126,ROC,541,94.84,
E,USD,IAH,20131126,1655,1,798.08,1,20131126,ROC,1005,94.84,
E,USD,IAH,20131126,1048,1,801.08,1,20131126,ROC,605,95.05,
E,USD,IAH,20131126,1921,1,801.08,1,20131126,ROC,1100,95.05,
E,USD,IAH,20131126,1429,1,854.60,1,20131126,ROC,1000,98.80,
E,USD,IAH,20131126,2151,1,854.60,1,20131126,ROC,1731,98.80,
E,USD,IAH,20131126,2151,1,854.60,1,20131126,ROC,1731,98.80,
E,USD,IAH,20131126,1045,1,817.10,1,20131126,ROC,550,96.18,
E,USD,IAH,20131126,1515,2,821.00,1,20131126,ROC,735,100.08,
E,USD,IAH,20131126,1216,1,877.08,1,20131126,ROC,600,100.35,
E,USD,IAH,20131126,1313,1,884.60,1,20131126,ROC,815,99.49,
E,USD,IAH,20131126,1313,1,823.60,1,20131126,ROC,815,95.24,
E,USD,IAH,20131126,1604,1,840.10,1,20131126,ROC,1159,97.78,
E,USD,IAH,20131126,1655,1,859.10,1,20131126,ROC,1115,99.11,
E,USD,IAH,20131126,1959,1,861.60,1,20131126,ROC,1310,99.28,
E,USD,IAH,20131126,1317,1,815.10,1,20131126,ROC,605,96.04,
E,USD,IAH,20131126,1045,1,817.10,1,20131126,ROC,550,96.18,
E,USD,IAH,20131126,2207,1,923.60,1,20131126,ROC,1700,103.61,
E,USD,IAH,20131126,1959,1,923.60,1,20131126,ROC,1310,103.61,
E,USD,IAH,20131126,2319,1,853.00,1,20131126,ROC,1319,102.31,
E,USD,IAH,20131126,1921,1,1031.10,1,20131126,ROC,1100,111.11,
E,USD,IAH,20131126,2151,1,1084.60,1,20131126,ROC,1731,114.84,
E,USD,IAH,20131126,1515,2,1192.40,1,20131126,ROC,735,131.01,
E,USD,IAH,20131126,1959,1,1295.00,1,20131126,ROC,1310,134.54,
E,USD,IAH,20131126,2207,1,923.60,1,20131126,ROC,1700,103.61,
E,USD,IAH,20131126,2319,1,957.10,1,20131126,ROC,1855,105.95,
E,USD,IAH,20131126,2105,1,984.10,1,20131126,ROC,1312,107.83,
E,USD,IAH,20131126,2319,1,1014.98,1,20131126,ROC,1319,113.60,
E,USD,IAH,20131126,1655,1,1028.10,1,20131126,ROC,1115,110.90,
E,USD,MIA,20131127,1742,1,742.08,1,20131127,BOS,1030,90.94,
E,USD,MIA,20131127,1742,1,742.08,1,20131127,BOS,947,90.94,
E,USD,MIA,20131127,1048,1,772.08,1,20131127,BOS,530,93.03,
E,USD,MIA,20131127,1742,1,656.08,1,20131127,BOS,1030,84.94,
E,USD,MIA,20131127,1244,0,805.08,1,20131127,BOS,640,88.82,
E,USD,MIA,20131127,1423,1,812.07,1,20131127,BOS,600,95.82,
E,USD,MIA,20131127,2155,1,724.58,1,20131127,BOS,1702,88.32,
E,USD,MIA,20131127,1742,1,742.08,1,20131127,BOS,1030,90.94,
E,USD,MIA,20131127,1613,1,686.08,1,20131127,BOS,839,87.03,
E,USD,MIA,20131127,1348,1,720.58,1,20131127,BOS,600,88.04,
E,USD,MIA,20131127,2035,1,812.08,1,20131127,BOS,1530,95.82,
E,USD,MIA,20131127,1423,1,812.08,1,20131127,BOS,825,95.82,
E,USD,MIA,20131127,1423,1,812.08,1,20131127,BOS,715,95.82,
E,USD,MIA,20131127,2129,1,812.08,1,20131127,BOS,1315,95.82,
E,USD,MIA,20131127,1048,1,772.08,1,20131127,BOS,530,93.03,
E,USD,MIA,20131127,1253,1,772.08,1,20131127,BOS,530,93.03,
E,USD,MIA,20131127,1613,1,772.08,1,20131127,BOS,1030,93.03,
E,USD,MIA,20131127,1203,1,863.08,1,20131127,BOS,600,99.38,
E,USD,MIA,20131127,1203,1,863.08,1,20131127,BOS,500,99.38,
E,USD,MIA,20131127,1203,1,863.08,1,20131127,BOS,500,99.38,
E,USD,MIA,20131127,1348,1,813.08,1,20131127,BOS,600,95.89,
E,USD,MIA,20131127,1423,1,814.60,1,20131127,BOS,825,97.40,
E,USD,MIA,20131127,1613,1,864.58,1,20131127,BOS,839,100.88,
E,USD,MIA,20131127,1048,1,864.58,1,20131127,BOS,530,100.88,
E,USD,MIA,20131127,1244,0,891.08,1,20131127,BOS,640,94.82,
E,USD,MIA,20131127,1244,0,897.60,1,20131127,BOS,640,96.68,
E,USD,MIA,20131127,1613,1,864.58,1,20131127,BOS,1030,100.88,
E,USD,MIA,20131127,1613,1,864.58,1,20131127,BOS,839,100.88,
E,USD,MIA,20131127,1742,1,834.57,1,20131127,BOS,1132,98.78,
E,USD,MIA,20131127,1742,1,834.57,1,20131127,BOS,947,98.78,
E,USD,MIA,20131127,1423,1,814.60,1,20131127,BOS,715,97.40,
E,USD,MIA,20131127,1540,1,814.60,1,20131127,BOS,715,97.40,
E,USD,MIA,20131127,1540,1,814.60,1,20131127,BOS,825,97.40,
E,USD,MIA,20131127,1540,1,814.60,1,20131127,BOS,825,97.40,
E,USD,MIA,20131127,2349,1,859.10,1,20131127,BOS,1715,100.50,
E,USD,MIA,20131127,1200,1,990.57,1,20131127,BOS,600,109.67,
E,USD,MIA,20131127,2349,1,990.57,1,20131127,BOS,1715,109.67,
E,USD,MIA,20131127,1651,1,990.58,1,20131127,BOS,1100,109.67,
E,USD,MIA,20131127,1811,1,903.08,1,20131127,BOS,1245,102.17,
E,USD,MIA,20131127,2035,1,904.58,1,20131127,BOS,1530,103.67,
E,USD,MIA,20131127,1244,0,983.58,1,20131127,BOS,640,102.67,
E,USD,MIA,20131127,1613,0,983.58,1,20131127,BOS,947,102.67,
E,USD,MIA,20131127,1423,1,990.58,1,20131127,BOS,715,109.67,
E,USD,MIA,20131127,2129,1,990.58,1,20131127,BOS,1600,109.67,
E,USD,MIA,20131127,2129,1,990.58,1,20131127,BOS,1445,109.67,
E,USD,MIA,20131127,1809,1,990.58,1,20131127,BOS,1205,109.67,
E,USD,MIA,20131127,1809,1,990.58,1,20131127,BOS,1100,109.67,
E,USD,MIA,20131127,1540,1,990.58,1,20131127,BOS,825,109.67,
E,USD,MIA,20131127,1651,1,990.58,1,20131127,BOS,945,109.67,
E,USD,MIA,20131127,1200,1,990.57,1,20131127,BOS,600,109.67,
E,USD,MIA,20131127,2129,1,990.58,1,20131127,BOS,1315,109.67,
E,USD,MIA,20131127,1925,1,990.58,1,20131127,BOS,1205,109.67,
E,USD,MIA,20131127,2129,1,990.58,1,20131127,BOS,1315,109.67,
E,USD,MIA,20131127,2129,1,990.58,1,20131127,BOS,1315,109.67,
E,USD,JFK,20131128,15,0,625.80,1,20131127,LAX,1603,63.94,
E,USD,JFK,20131128,34,0,674.80,1,20131127,LAX,1615,67.36,
E,USD,JFK,20131128,15,0,701.11,1,20131127,LAX,1603,69.19,
E,USD,JFK,20131128,34,0,828.80,1,20131127,LAX,1615,78.10,
E,USD,JFK,20131128,15,0,541.80,1,20131127,LAX,1603,58.08,
E,USD,CLE,20131110,2355,1,358.30,0,20131110,MSY,1815,43.88,
E,USD,CLE,20131110,1149,1,359.80,0,20131110,MSY,600,45.38,
E,USD,CLE,20131110,2218,1,570.80,0,20131110,MSY,1447,60.10,
E,USD,SAV,20131115,2254,2,738.40,1,20131115,RNO,915,99.33,
E,USD,SAV,20131115,2254,2,742.30,1,20131115,RNO,600,103.23,
E,USD,SAV,20131115,1908,2,766.40,1,20131115,RNO,630,101.29,
E,USD,SAV,20131115,2254,2,862.40,1,20131115,RNO,1030,107.99,
E,USD,SAV,20131115,1908,2,862.40,1,20131115,RNO,630,107.99,
E,USD,SAV,20131115,2254,2,793.40,1,20131115,RNO,915,103.17,
E,USD,SAV,20131115,2254,2,833.40,1,20131115,RNO,915,105.96,
E,USD,SAV,20131115,2254,2,833.40,1,20131115,RNO,915,105.96,
E,USD,SAV,20131115,2254,2,834.40,1,20131115,RNO,915,106.03,
E,USD,SAV,20131115,2254,2,837.30,1,20131115,RNO,600,109.86,
E,USD,SAV,20131115,2254,2,838.30,1,20131115,RNO,600,109.93,
E,USD,SAV,20131115,1908,2,862.40,1,20131115,RNO,630,107.99,
E,USD,SAV,20131115,1908,2,862.40,1,20131115,RNO,630,107.99,
E,USD,SAV,20131116,1046,2,1101.30,1,20131115,RNO,1950,128.27,
E,USD,SAV,20131116,1046,2,1101.30,1,20131115,RNO,1710,128.27,
E,USD,SAV,20131116,1046,2,1101.40,1,20131115,RNO,1315,124.66,
E,USD,SAV,20131115,2254,2,888.40,1,20131115,RNO,915,109.80,
E,USD,SAV,20131115,2254,2,888.40,1,20131115,RNO,915,109.79,
E,USD,SAV,20131115,2254,2,892.30,1,20131115,RNO,600,113.69,
E,USD,SAV,20131116,1046,2,1068.40,1,20131115,RNO,1950,122.36,
E,USD,SAV,20131116,1046,2,1068.40,1,20131115,RNO,1950,122.36,
E,USD,SAV,20131116,1046,2,1068.40,1,20131115,RNO,1950,122.36,
E,USD,SAV,20131115,1908,2,883.40,1,20131115,RNO,630,109.45,
E,USD,SAV,20131115,2254,2,888.40,1,20131115,RNO,915,109.80,
E,USD,SAV,20131115,2254,2,874.20,1,20131115,RNO,600,116.05,
E,USD,SAV,20131115,1908,2,883.40,1,20131115,RNO,630,109.45,
E,USD,SAV,20131116,1046,2,1064.40,1,20131115,RNO,1950,122.08,
E,USD,SAV,20131116,1046,2,1064.40,1,20131115,RNO,1710,122.08,
E,USD,SAV,20131116,1606,2,1119.30,1,20131115,RNO,1930,129.53,
E,USD,SAV,20131116,1046,2,969.40,1,20131115,RNO,1950,115.45,
E,USD,SAV,20131116,1046,2,1097.40,1,20131115,RNO,1315,124.38,
E,USD,SAV,20131116,1046,2,1248.30,1,20131115,RNO,1415,138.53,
E,USD,SAV,20131116,1606,2,1284.30,1,20131115,RNO,1405,141.05,
E,USD,SAV,20131116,1046,2,1395.20,1,20131115,RNO,1415,152.41,
E,USD,SAV,20131116,1606,2,1519.40,1,20131115,RNO,1405,153.83,
E,USD,SAV,20131116,1046,2,1193.30,1,20131115,RNO,1415,134.70,
E,USD,SAV,20131116,1046,2,1193.30,1,20131115,RNO,1415,134.70,
E,USD,SAV,20131116,1046,2,1197.30,1,20131115,RNO,1415,134.98,
E,USD,SAV,20131116,1046,2,1152.40,1,20131115,RNO,1315,128.21,
E,USD,SAV,20131115,2254,2,1177.40,1,20131115,RNO,1015,129.96,
E,USD,SAV,20131116,1606,2,1119.30,1,20131115,RNO,1405,129.53,
E,USD,SAV,20131116,1046,2,1119.40,1,20131115,RNO,1950,125.91,
E,USD,SAV,20131116,1046,2,1119.40,1,20131115,RNO,1710,125.91,
E,USD,SAV,20131116,1046,2,1134.30,1,20131115,RNO,1315,130.57,
E,USD,SAV,20131116,1606,2,1420.40,1,20131115,RNO,1405,146.92,
E,USD,SAV,20131116,1046,2,1218.30,1,20131115,RNO,1415,136.44,
E,USD,IAH,20131126,1915,0,523.08,1,20131126,EWR,1630,75.66,
E,USD,IAH,20131126,1703,0,523.08,1,20131126,EWR,1404,75.66,
E,USD,IAH,20131126,1515,0,523.08,1,20131126,EWR,1215,75.66,
E,USD,IAH,20131126,1219,1,482.60,1,20131126,EWR,655,71.44,
E,USD,IAH,20131126,1931,2,495.36,1,20131126,EWR,1229,82.37,
E,USD,IAH,20131126,1931,2,505.96,1,20131126,EWR,1229,78.09,
E,USD,IAH,20131126,1337,1,506.48,1,20131126,EWR,719,79.52,
E,USD,IAH,20131126,1610,1,512.18,1,20131126,EWR,933,64.76,
E,USD,IAH,20131126,1114,1,513.60,1,20131126,EWR,630,73.61,
E,USD,IAH,20131126,1453,1,506.48,1,20131126,EWR,719,79.52,
E,USD,IAH,20131126,1535,2,511.37,1,20131126,EWR,630,83.49,
E,USD,IAH,20131126,1931,2,523.08,1,20131126,EWR,933,75.66,
E,USD,IAH,20131126,1915,0,523.08,1,20131126,EWR,1630,75.66,
E,USD,IAH,20131126,1931,2,523.08,1,20131126,EWR,1229,75.66,
E,USD,IAH,20131126,1931,2,523.08,1,20131126,EWR,1229,75.66,
E,USD,IAH,20131126,1610,1,512.18,1,20131126,EWR,933,64.76,
E,USD,IAH,20131126,1610,1,512.18,1,20131126,EWR,933,64.76,
E,USD,IAH,20131126,1931,2,523.08,1,20131126,EWR,933,75.66,
E,USD,IAH,20131126,1502,1,537.58,1,20131126,EWR,1023,68.76,
E,USD,IAH,20131126,1915,0,538.30,1,20131126,EWR,1630,56.45,
E,USD,IAH,20131126,1915,0,538.30,1,20131126,EWR,1630,56.45,
E,USD,IAH,20131126,1337,1,527.20,1,20131126,EWR,719,65.81,
E,USD,IAH,20131126,1337,1,527.20,1,20131126,EWR,719,65.81,
E,USD,IAH,20131126,1337,1,527.20,1,20131126,EWR,719,65.81,
E,USD,IAH,20131127,16,0,538.30,1,20131126,EWR,2127,56.45,
E,USD,IAH,20131126,1915,0,538.30,1,20131126,EWR,1630,56.45,
E,USD,IAH,20131127,16,0,538.30,1,20131126,EWR,2127,56.45,
E,USD,IAH,20131126,808,0,538.30,1,20131126,EWR,515,56.45,
E,USD,IAH,20131126,1915,0,538.30,1,20131126,EWR,1630,56.45,
E,USD,IAH,20131127,16,0,538.30,1,20131126,EWR,2127,56.45,
E,USD,IAH,20131126,2312,0,523.08,1,20131126,EWR,2015,75.66,
E,USD,IAH,20131126,1515,0,523.08,1,20131126,EWR,1215,75.66,
E,USD,IAH,20131126,2028,0,523.08,1,20131126,EWR,1725,75.66,
E,USD,IAH,20131126,1829,0,523.08,1,20131126,EWR,1523,75.66,
E,USD,IAH,20131126,1453,1,527.20,1,20131126,EWR,719,65.81,
E,USD,IAH,20131126,1453,1,527.20,1,20131126,EWR,719,65.81,
E,USD,IAH,20131126,1042,0,528.18,1,20131126,EWR,745,65.87,
E,USD,IAH,20131126,2312,0,538.30,1,20131126,EWR,2015,56.45,
E,USD,IAH,20131126,1042,0,538.30,1,20131126,EWR,745,56.45,
E,USD,IAH,20131126,2028,0,538.30,1,20131126,EWR,1725,56.45,
E,USD,IAH,20131126,1209,0,538.30,1,20131126,EWR,853,56.45,
E,USD,IAH,20131126,1209,0,538.30,1,20131126,EWR,853,56.45,
E,USD,IAH,20131126,2211,0,538.60,1,20131126,EWR,1730,68.84,
E,USD,IAH,20131126,1042,0,538.30,1,20131126,EWR,745,56.45,
E,USD,IAH,20131127,16,0,538.30,1,20131126,EWR,2127,56.45,
E,USD,IAH,20131126,1042,0,538.30,1,20131126,EWR,745,56.45,
E,USD,IAH,20131126,1515,0,538.30,1,20131126,EWR,1215,56.45,
E,USD,IAH,20131126,808,0,538.30,1,20131126,EWR,515,56.45,
E,USD,IAH,20131126,2312,0,538.30,1,20131126,EWR,2015,56.45,
E,USD,IAH,20131126,1829,0,538.30,1,20131126,EWR,1523,56.45,
E,USD,IAH,20131126,2312,0,538.30,1,20131126,EWR,2015,56.45,
E,USD,IAH,20131126,1829,0,538.30,1,20131126,EWR,1523,56.45,
E,USD,IAH,20131126,1332,0,538.30,1,20131126,EWR,1029,56.45,
E,USD,IAH,20131126,1332,0,538.30,1,20131126,EWR,1029,56.45,
E,USD,IAH,20131126,1829,0,538.30,1,20131126,EWR,1523,56.45,
E,USD,IAH,20131126,808,0,538.30,1,20131126,EWR,515,56.45,
E,USD,IAH,20131126,2312,0,611.18,1,20131126,EWR,2015,71.66,
E,USD,IAH,20131126,1829,0,611.18,1,20131126,EWR,1523,71.66,
E,USD,IAH,20131126,1402,2,614.97,1,20131126,EWR,630,85.70,
E,USD,IAH,20131126,2211,0,569.58,1,20131126,EWR,1730,70.99,
E,USD,IAH,20131126,808,0,583.08,1,20131126,EWR,515,79.84,
E,USD,IAH,20131126,2312,0,583.08,1,20131126,EWR,2015,79.84,
E,USD,IAH,20131126,1829,0,583.08,1,20131126,EWR,1523,79.84,
E,USD,IAH,20131126,2211,0,601.60,1,20131126,EWR,1730,73.24,
E,USD,IAH,20131126,1502,1,544.58,1,20131126,EWR,1023,75.76,
E,USD,IAH,20131126,1610,1,551.46,1,20131126,EWR,933,82.66,
E,USD,IAH,20131126,1535,2,539.08,1,20131126,EWR,630,76.77,
E,USD,IAH,20131126,1535,2,539.08,1,20131126,EWR,630,76.77,
E,USD,IAH,20131126,1402,2,604.37,1,20131126,EWR,630,89.98,
E,USD,LAS,20131124,2018,1,410.10,1,20131124,DTW,1401,67.78,
E,USD,LAS,20131124,758,0,327.80,1,20131124,DTW,630,43.16,
E,USD,LAS,20131124,1244,0,367.80,1,20131124,DTW,1117,45.95,
E,EUR,LAS,20131113,2001,1,290.65,1,20131113,JFK,1343,48.65,
E,EUR,LAS,20131113,2001,1,291.78,1,20131113,LGA,1450,49.78,
E,EUR,LAS,20131113,2001,1,291.78,1,20131113,LGA,1450,49.78,
E,EUR,LAS,20131113,2221,0,284.06,1,20131113,JFK,1930,35.06,
E,EUR,LAS,20131113,1756,0,284.06,1,20131113,JFK,1459,35.06,
E,EUR,LAS,20131113,1305,0,284.06,1,20131113,JFK,1030,35.06,
E,EUR,LAS,20131113,1305,0,284.06,1,20131113,JFK,1030,35.06,
E,EUR,LAS,20131113,2221,0,288.87,1,20131113,JFK,1930,39.87,
E,EUR,LAS,20131113,1240,1,292.25,1,20131113,LGA,830,43.25,
E,EUR,LAS,20131113,1042,1,292.25,1,20131113,LGA,625,43.25,
E,EUR,LAS,20131113,1305,0,292.25,1,20131113,JFK,1030,43.25,
E,EUR,LAS,20131113,2024,2,299.07,1,20131113,EWR,933,54.07,
E,EUR,LAS,20131113,2024,2,299.07,1,20131113,EWR,729,54.07,
E,EUR,LAS,20131113,2024,2,299.07,1,20131113,EWR,729,54.07,
E,EUR,LAS,20131113,2221,0,292.25,1,20131113,JFK,1930,43.25,
E,EUR,LAS,20131113,2024,2,297.94,1,20131113,EWR,933,52.94,
E,EUR,LAS,20131113,2154,1,299.31,1,20131113,LGA,1704,50.31,
E,EUR,LAS,20131113,1144,1,299.31,1,20131113,JFK,630,50.31,
E,EUR,LAS,20131113,2154,1,298.18,1,20131113,LGA,1704,49.18,
E,EUR,LAS,20131113,2154,1,298.64,1,20131113,LGA,1544,42.64,
E,EUR,LAS,20131113,2024,2,297.94,1,20131113,EWR,830,52.94,
E,EUR,LAS,20131113,2024,2,297.94,1,20131113,EWR,729,52.94,
E,EUR,LAS,20131113,1144,1,300.44,1,20131113,JFK,630,51.44,
E,EUR,LAS,20131113,1144,1,300.44,1,20131113,JFK,630,51.44,
E,EUR,LAS,20131113,2001,1,298.64,1,20131113,JFK,1343,42.64,
E,EUR,LAS,20131113,2154,1,291.78,1,20131113,LGA,1544,49.78,
E,EUR,LAS,20131113,2201,0,307.30,1,20131113,EWR,1914,44.30,
E,EUR,LAS,20131113,1144,1,307.30,1,20131113,JFK,630,44.30,
E,EUR,LAS,20131113,920,0,307.30,1,20131113,EWR,635,44.30,
E,EUR,LAS,20131113,2024,2,311.19,1,20131113,EWR,933,52.19,
E,EUR,LAS,20131113,2024,2,311.19,1,20131113,EWR,933,52.19,
E,EUR,LAS,20131113,2024,2,311.19,1,20131113,EWR,830,52.19,
E,EUR,LAS,20131113,2154,1,322.96,1,20131113,LGA,1544,51.96,
E,EUR,LAS,20131113,1404,2,323.01,1,20131113,EWR,630,53.01,
E,EUR,LAS,20131113,2201,0,306.17,1,20131113,EWR,1914,43.17,
E,EUR,LAS,20131113,1248,0,307.30,1,20131113,EWR,959,44.30,
E,EUR,LAS,20131113,2154,1,306.17,1,20131113,LGA,1704,43.17,
E,EUR,LAS,20131113,951,1,306.17,1,20131113,EWR,500,43.17,
E,EUR,LAS,20131113,2201,0,314.16,1,20131113,EWR,1914,37.16,
E,EUR,LAS,20131113,920,0,314.16,1,20131113,EWR,635,37.16,
E,EUR,LAS,20131113,920,0,314.16,1,20131113,EWR,635,37.16,
E,EUR,LAS,20131113,1248,0,314.16,1,20131113,EWR,959,37.16,
E,EUR,LAS,20131113,2001,1,326.96,1,20131113,EWR,1229,54.96,
E,EUR,LAS,20131113,2001,1,328.09,1,20131113,EWR,1229,56.09,
E,EUR,LAS,20131113,1404,2,310.89,1,20131113,EWR,630,54.89,
E,EUR,LAS,20131113,2201,0,341.40,1,20131113,EWR,1914,49.40,
E,EUR,LAS,20131113,2154,1,351.98,1,20131113,LGA,1544,53.98,
E,EUR,LAS,20131113,1305,0,354.60,1,20131113,JFK,1030,47.60,
E,EUR,LAS,20131113,1144,1,330.48,1,20131113,JFK,630,52.48,
E,EUR,LAS,20131113,2150,0,331.36,1,20131113,JFK,1858,38.36,
E,EUR,LAS,20131113,2154,1,333.41,1,20131113,LGA,1704,55.41,
E,EUR,LAS,20131113,1144,1,360.64,1,20131113,JFK,630,55.64,
E,EUR,LAS,20131113,1010,1,362.79,1,20131113,LGA,600,55.79,
E,EUR,LAS,20131113,1611,1,362.79,1,20131113,LGA,1130,55.79,
E,EUR,LAS,20131113,920,0,367.50,1,20131113,EWR,635,48.50,
E,EUR,LAS,20131113,2024,2,371.09,1,20131113,EWR,830,59.09,
E,EUR,LAS,20131113,1144,1,334.54,1,20131113,JFK,630,56.54,
E,EUR,LAS,20131113,2001,1,334.95,1,20131113,EWR,933,48.95,
E,EUR,LAS,20131113,2001,1,328.09,1,20131113,EWR,1229,56.09,
E,EUR,LAS,20131113,2154,1,329.35,1,20131113,LGA,1704,51.35,
E,EUR,LAS,20131113,2001,1,388.29,1,20131113,EWR,1229,60.29,
E,EUR,LAS,20131113,2001,1,388.29,1,20131113,EWR,933,60.29,
E,EUR,LAS,20131113,2201,0,337.34,1,20131113,EWR,1914,45.34,
E,EUR,LAS,20131113,2001,1,358.14,1,20131113,EWR,1229,57.14,
E,EUR,LAS,20131113,1248,0,615.82,1,20131113,EWR,959,65.82,
E,EUR,LAS,20131113,1756,0,615.82,1,20131113,JFK,1459,65.82,
E,EUR,LAS,20131113,1052,0,615.82,1,20131113,JFK,815,65.82,
E,EUR,LAS,20131113,1305,0,614.69,1,20131113,JFK,1030,64.69,
E,EUR,LAS,20131113,2221,0,614.69,1,20131113,JFK,1930,64.69,
E,EUR,LAS,20131113,2221,0,615.82,1,20131113,JFK,1930,65.82,
E,EUR,LAS,20131113,2201,0,607.63,1,20131113,EWR,1914,57.63,
E,EUR,LAS,20131113,951,1,607.83,1,20131113,EWR,500,71.83,
E,EUR,LAS,20131113,1144,1,600.77,1,20131113,JFK,630,64.77,
E,EUR,LAS,20131113,920,0,607.63,1,20131113,EWR,635,57.63,
E,EUR,LAS,20131113,2154,1,592.12,1,20131113,LGA,1544,63.12,
E,EUR,LAS,20131113,951,1,599.64,1,20131113,EWR,500,63.64,
E,EUR,LAS,20131113,2201,0,612.44,1,20131113,EWR,1914,62.44,
E,EUR,LAS,20131113,2054,0,614.69,1,20131113,JFK,1759,64.69,
E,EUR,LAS,20131113,2024,2,616.49,1,20131113,EWR,830,73.49,
E,EUR,LAS,20131113,2024,2,616.49,1,20131113,EWR,729,73.49,
E,EUR,LAS,20131113,1052,0,622.68,1,20131113,JFK,815,58.68,
E,EUR,LAS,20131113,1052,0,622.68,1,20131113,JFK,815,58.68,
E,EUR,LAS,20131113,2201,0,615.82,1,20131113,EWR,1914,65.82,
E,EUR,LAS,20131113,1756,0,622.68,1,20131113,JFK,1459,58.68,
E,EUR,LAS,20131113,1042,1,622.88,1,20131113,LGA,625,72.88,
E,EUR,LAS,20131113,1010,1,622.88,1,20131113,LGA,600,72.88,
E,EUR,LAS,20131113,1404,2,628.31,1,20131113,EWR,630,74.31,
E,EUR,LAS,20131113,2001,1,628.43,1,20131113,EWR,1229,69.43,
E,EUR,LAS,20131113,2001,1,628.43,1,20131113,EWR,933,69.43,
